id,offset,accuracy,accuracy_index,answer,behind_beat,track_id,track_name,track_random_intercept,track_random_slope,difficulty_with_track_effect,difficulty_without_track_effect,discrimination,guessing,inattention,file_name
7003,0.022555037,0.99,2,1,TRUE,18,sassy,1.375531339,-0.957943201,0.839242222,1.205595197,1.166,0.5,1,7003_1_0.0226_beep_sassy.mp3
7004,0.022555037,0.99,2,2,TRUE,18,sassy,1.375531339,-0.957943201,0.839242222,1.205595197,1.166,0.5,1,7004_2_0.0226_beep_sassy.mp3
7005,0.027653246,0.985,3,1,TRUE,18,sassy,1.375531339,-0.957943201,0.798909704,1.169370497,1.166,0.5,1,7005_1_0.0277_beep_sassy.mp3
7006,0.027653246,0.985,3,2,TRUE,18,sassy,1.375531339,-0.957943201,0.798909704,1.169370497,1.166,0.5,1,7006_2_0.0277_beep_sassy.mp3
7007,0.031964968,0.98,4,1,TRUE,18,sassy,1.375531339,-0.957943201,0.758577186,1.133145798,1.166,0.5,1,7007_1_0.032_beep_sassy.mp3
7008,0.031964968,0.98,4,2,TRUE,18,sassy,1.375531339,-0.957943201,0.758577186,1.133145798,1.166,0.5,1,7008_2_0.032_beep_sassy.mp3
7009,0.035775849,0.975,5,1,TRUE,18,sassy,1.375531339,-0.957943201,0.718244668,1.096921098,1.166,0.5,1,7009_1_0.0358_beep_sassy.mp3
7010,0.035775849,0.975,5,2,TRUE,18,sassy,1.375531339,-0.957943201,0.718244668,1.096921098,1.166,0.5,1,7010_2_0.0358_beep_sassy.mp3
7011,0.039232241,0.97,6,1,TRUE,18,sassy,1.375531339,-0.957943201,0.67791215,1.060696398,1.166,0.5,1,7011_1_0.0392_beep_sassy.mp3
7012,0.039232241,0.97,6,2,TRUE,18,sassy,1.375531339,-0.957943201,0.67791215,1.060696398,1.166,0.5,1,7012_2_0.0392_beep_sassy.mp3
7013,0.042421005,0.965,7,1,TRUE,18,sassy,1.375531339,-0.957943201,0.637579632,1.024471698,1.166,0.5,1,7013_1_0.0424_beep_sassy.mp3
7014,0.042421005,0.965,7,2,TRUE,18,sassy,1.375531339,-0.957943201,0.637579632,1.024471698,1.166,0.5,1,7014_2_0.0424_beep_sassy.mp3
7015,0.045398687,0.96,8,1,TRUE,18,sassy,1.375531339,-0.957943201,0.597247114,0.988246998,1.166,0.5,1,7015_1_0.0454_beep_sassy.mp3
7016,0.045398687,0.96,8,2,TRUE,18,sassy,1.375531339,-0.957943201,0.597247114,0.988246998,1.166,0.5,1,7016_2_0.0454_beep_sassy.mp3
7017,0.04820453,0.955,9,1,TRUE,18,sassy,1.375531339,-0.957943201,0.556914596,0.952022298,1.166,0.5,1,7017_1_0.0482_beep_sassy.mp3
7018,0.04820453,0.955,9,2,TRUE,18,sassy,1.375531339,-0.957943201,0.556914596,0.952022298,1.166,0.5,1,7018_2_0.0482_beep_sassy.mp3
7019,0.050867085,0.95,10,1,TRUE,18,sassy,1.375531339,-0.957943201,0.516582077,0.915797599,1.166,0.5,1,7019_1_0.0509_beep_sassy.mp3
7020,0.050867085,0.95,10,2,TRUE,18,sassy,1.375531339,-0.957943201,0.516582077,0.915797599,1.166,0.5,1,7020_2_0.0509_beep_sassy.mp3
7021,0.053407889,0.945,11,1,TRUE,18,sassy,1.375531339,-0.957943201,0.476249559,0.879572899,1.166,0.5,1,7021_1_0.0534_beep_sassy.mp3
7022,0.053407889,0.945,11,2,TRUE,18,sassy,1.375531339,-0.957943201,0.476249559,0.879572899,1.166,0.5,1,7022_2_0.0534_beep_sassy.mp3
7023,0.055843664,0.94,12,1,TRUE,18,sassy,1.375531339,-0.957943201,0.435917041,0.843348199,1.166,0.5,1,7023_1_0.0558_beep_sassy.mp3
7024,0.055843664,0.94,12,2,TRUE,18,sassy,1.375531339,-0.957943201,0.435917041,0.843348199,1.166,0.5,1,7024_2_0.0558_beep_sassy.mp3
7025,0.058187698,0.935,13,1,TRUE,18,sassy,1.375531339,-0.957943201,0.395584523,0.807123499,1.166,0.5,1,7025_1_0.0582_beep_sassy.mp3
7026,0.058187698,0.935,13,2,TRUE,18,sassy,1.375531339,-0.957943201,0.395584523,0.807123499,1.166,0.5,1,7026_2_0.0582_beep_sassy.mp3
7027,0.06045076,0.93,14,1,TRUE,18,sassy,1.375531339,-0.957943201,0.355252005,0.770898799,1.166,0.5,1,7027_1_0.0605_beep_sassy.mp3
7028,0.06045076,0.93,14,2,TRUE,18,sassy,1.375531339,-0.957943201,0.355252005,0.770898799,1.166,0.5,1,7028_2_0.0605_beep_sassy.mp3
7029,0.062641719,0.925,15,1,TRUE,18,sassy,1.375531339,-0.957943201,0.314919487,0.734674099,1.166,0.5,1,7029_1_0.0626_beep_sassy.mp3
7030,0.062641719,0.925,15,2,TRUE,18,sassy,1.375531339,-0.957943201,0.314919487,0.734674099,1.166,0.5,1,7030_2_0.0626_beep_sassy.mp3
7031,0.064767985,0.92,16,1,TRUE,18,sassy,1.375531339,-0.957943201,0.274586969,0.6984494,1.166,0.5,1,7031_1_0.0648_beep_sassy.mp3
7032,0.064767985,0.92,16,2,TRUE,18,sassy,1.375531339,-0.957943201,0.274586969,0.6984494,1.166,0.5,1,7032_2_0.0648_beep_sassy.mp3
7033,0.066835822,0.915,17,1,TRUE,18,sassy,1.375531339,-0.957943201,0.234254451,0.6622247,1.166,0.5,1,7033_1_0.0668_beep_sassy.mp3
7034,0.066835822,0.915,17,2,TRUE,18,sassy,1.375531339,-0.957943201,0.234254451,0.6622247,1.166,0.5,1,7034_2_0.0668_beep_sassy.mp3
7035,0.068850585,0.91,18,1,TRUE,18,sassy,1.375531339,-0.957943201,0.193921933,0.626,1.166,0.5,1,7035_1_0.0689_beep_sassy.mp3
7036,0.068850585,0.91,18,2,TRUE,18,sassy,1.375531339,-0.957943201,0.193921933,0.626,1.166,0.5,1,7036_2_0.0689_beep_sassy.mp3
7037,0.07081689,0.905,19,1,TRUE,18,sassy,1.375531339,-0.957943201,0.153589415,0.5897753,1.166,0.5,1,7037_1_0.0708_beep_sassy.mp3
7038,0.07081689,0.905,19,2,TRUE,18,sassy,1.375531339,-0.957943201,0.153589415,0.5897753,1.166,0.5,1,7038_2_0.0708_beep_sassy.mp3
7039,0.072738754,0.9,20,1,TRUE,18,sassy,1.375531339,-0.957943201,0.113256897,0.5535506,1.166,0.5,1,7039_1_0.0727_beep_sassy.mp3
7040,0.072738754,0.9,20,2,TRUE,18,sassy,1.375531339,-0.957943201,0.113256897,0.5535506,1.166,0.5,1,7040_2_0.0727_beep_sassy.mp3
7041,0.074619698,0.895,21,1,TRUE,18,sassy,1.375531339,-0.957943201,0.072924379,0.517325901,1.166,0.5,1,7041_1_0.0746_beep_sassy.mp3
7042,0.074619698,0.895,21,2,TRUE,18,sassy,1.375531339,-0.957943201,0.072924379,0.517325901,1.166,0.5,1,7042_2_0.0746_beep_sassy.mp3
7043,0.076462826,0.89,22,1,TRUE,18,sassy,1.375531339,-0.957943201,0.032591861,0.481101201,1.166,0.5,1,7043_1_0.0765_beep_sassy.mp3
7044,0.076462826,0.89,22,2,TRUE,18,sassy,1.375531339,-0.957943201,0.032591861,0.481101201,1.166,0.5,1,7044_2_0.0765_beep_sassy.mp3
7045,0.078270895,0.885,23,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.007740657,0.444876501,1.166,0.5,1,7045_1_0.0783_beep_sassy.mp3
7046,0.078270895,0.885,23,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.007740657,0.444876501,1.166,0.5,1,7046_2_0.0783_beep_sassy.mp3
7047,0.080046363,0.88,24,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.048073175,0.408651801,1.166,0.5,1,7047_1_0.08_beep_sassy.mp3
7048,0.080046363,0.88,24,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.048073175,0.408651801,1.166,0.5,1,7048_2_0.08_beep_sassy.mp3
7049,0.081791438,0.875,25,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.088405693,0.372427101,1.166,0.5,1,7049_1_0.0818_beep_sassy.mp3
7050,0.081791438,0.875,25,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.088405693,0.372427101,1.166,0.5,1,7050_2_0.0818_beep_sassy.mp3
7051,0.083508108,0.87,25,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.128738211,0.336202401,1.166,0.5,1,7051_1_0.0835_beep_sassy.mp3
7052,0.083508108,0.87,25,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.128738211,0.336202401,1.166,0.5,1,7052_2_0.0835_beep_sassy.mp3
7053,0.085198173,0.865,24,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.169070729,0.299977702,1.166,0.5,1,7053_1_0.0852_beep_sassy.mp3
7054,0.085198173,0.865,24,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.169070729,0.299977702,1.166,0.5,1,7054_2_0.0852_beep_sassy.mp3
7055,0.086863268,0.86,23,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.209403247,0.263753002,1.166,0.5,1,7055_1_0.0869_beep_sassy.mp3
7056,0.086863268,0.86,23,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.209403247,0.263753002,1.166,0.5,1,7056_2_0.0869_beep_sassy.mp3
7057,0.088504884,0.855,22,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.249735765,0.227528302,1.166,0.5,1,7057_1_0.0885_beep_sassy.mp3
7058,0.088504884,0.855,22,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.249735765,0.227528302,1.166,0.5,1,7058_2_0.0885_beep_sassy.mp3
7059,0.090124388,0.85,21,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.290068283,0.191303602,1.166,0.5,1,7059_1_0.0901_beep_sassy.mp3
7060,0.090124388,0.85,21,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.290068283,0.191303602,1.166,0.5,1,7060_2_0.0901_beep_sassy.mp3
7061,0.091723031,0.845,20,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.330400801,0.155078902,1.166,0.5,1,7061_1_0.0917_beep_sassy.mp3
7062,0.091723031,0.845,20,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.330400801,0.155078902,1.166,0.5,1,7062_2_0.0917_beep_sassy.mp3
7063,0.09330197,0.84,19,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.370733319,0.118854202,1.166,0.5,1,7063_1_0.0933_beep_sassy.mp3
7064,0.09330197,0.84,19,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.370733319,0.118854202,1.166,0.5,1,7064_2_0.0933_beep_sassy.mp3
7065,0.094862268,0.835,18,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.411065837,0.082629503,1.166,0.5,1,7065_1_0.0949_beep_sassy.mp3
7066,0.094862268,0.835,18,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.411065837,0.082629503,1.166,0.5,1,7066_2_0.0949_beep_sassy.mp3
7067,0.096404914,0.83,17,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.451398355,0.046404803,1.166,0.5,1,7067_1_0.0964_beep_sassy.mp3
7068,0.096404914,0.83,17,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.451398355,0.046404803,1.166,0.5,1,7068_2_0.0964_beep_sassy.mp3
7069,0.097930824,0.825,16,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.491730873,0.010180103,1.166,0.5,1,7069_1_0.0979_beep_sassy.mp3
7070,0.097930824,0.825,16,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.491730873,0.010180103,1.166,0.5,1,7070_2_0.0979_beep_sassy.mp3
7071,0.099440851,0.82,15,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.532063391,-0.026044597,1.166,0.5,1,7071_1_0.0994_beep_sassy.mp3
7072,0.099440851,0.82,15,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.532063391,-0.026044597,1.166,0.5,1,7072_2_0.0994_beep_sassy.mp3
7073,0.100935789,0.815,14,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.572395909,-0.062269297,1.166,0.5,1,7073_1_0.1009_beep_sassy.mp3
7074,0.100935789,0.815,14,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.572395909,-0.062269297,1.166,0.5,1,7074_2_0.1009_beep_sassy.mp3
7075,0.102416382,0.81,13,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.612728427,-0.098493997,1.166,0.5,1,7075_1_0.1024_beep_sassy.mp3
7076,0.102416382,0.81,13,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.612728427,-0.098493997,1.166,0.5,1,7076_2_0.1024_beep_sassy.mp3
7077,0.103883327,0.805,12,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.653060945,-0.134718696,1.166,0.5,1,7077_1_0.1039_beep_sassy.mp3
7078,0.103883327,0.805,12,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.653060945,-0.134718696,1.166,0.5,1,7078_2_0.1039_beep_sassy.mp3
7079,0.105337277,0.8,11,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.693393463,-0.170943396,1.166,0.5,1,7079_1_0.1053_beep_sassy.mp3
7080,0.105337277,0.8,11,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.693393463,-0.170943396,1.166,0.5,1,7080_2_0.1053_beep_sassy.mp3
7081,0.106778846,0.795,10,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.733725981,-0.207168096,1.166,0.5,1,7081_1_0.1068_beep_sassy.mp3
7082,0.106778846,0.795,10,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.733725981,-0.207168096,1.166,0.5,1,7082_2_0.1068_beep_sassy.mp3
7083,0.108208613,0.79,9,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.774058499,-0.243392796,1.166,0.5,1,7083_1_0.1082_beep_sassy.mp3
7084,0.108208613,0.79,9,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.774058499,-0.243392796,1.166,0.5,1,7084_2_0.1082_beep_sassy.mp3
7085,0.109627124,0.785,8,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.814391017,-0.279617496,1.166,0.5,1,7085_1_0.1096_beep_sassy.mp3
7086,0.109627124,0.785,8,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.814391017,-0.279617496,1.166,0.5,1,7086_2_0.1096_beep_sassy.mp3
7087,0.111034895,0.78,7,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.854723535,-0.315842196,1.166,0.5,1,7087_1_0.111_beep_sassy.mp3
7088,0.111034895,0.78,7,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.854723535,-0.315842196,1.166,0.5,1,7088_2_0.111_beep_sassy.mp3
7089,0.112432415,0.775,6,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.895056053,-0.352066895,1.166,0.5,1,7089_1_0.1124_beep_sassy.mp3
7090,0.112432415,0.775,6,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.895056053,-0.352066895,1.166,0.5,1,7090_2_0.1124_beep_sassy.mp3
7091,0.113820146,0.77,5,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.935388571,-0.388291595,1.166,0.5,1,7091_1_0.1138_beep_sassy.mp3
7092,0.113820146,0.77,5,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.935388571,-0.388291595,1.166,0.5,1,7092_2_0.1138_beep_sassy.mp3
7093,0.115198529,0.765,4,1,TRUE,18,sassy,1.375531339,-0.957943201,-0.975721089,-0.424516295,1.166,0.5,1,7093_1_0.1152_beep_sassy.mp3
7094,0.115198529,0.765,4,2,TRUE,18,sassy,1.375531339,-0.957943201,-0.975721089,-0.424516295,1.166,0.5,1,7094_2_0.1152_beep_sassy.mp3
7095,0.116567983,0.76,3,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.016053607,-0.460740995,1.166,0.5,1,7095_1_0.1166_beep_sassy.mp3
7096,0.116567983,0.76,3,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.016053607,-0.460740995,1.166,0.5,1,7096_2_0.1166_beep_sassy.mp3
7097,0.117928904,0.755,2,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.056386125,-0.496965695,1.166,0.5,1,7097_1_0.1179_beep_sassy.mp3
7098,0.117928904,0.755,2,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.056386125,-0.496965695,1.166,0.5,1,7098_2_0.1179_beep_sassy.mp3
7099,0.119281675,0.75,1,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.096718643,-0.533190395,1.166,0.5,1,7099_1_0.1193_beep_sassy.mp3
7100,0.119281675,0.75,1,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.096718643,-0.533190395,1.166,0.5,1,7100_2_0.1193_beep_sassy.mp3
7101,0.120626656,0.745,1,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.137051161,-0.569415094,1.166,0.5,1,7101_1_0.1206_beep_sassy.mp3
7102,0.120626656,0.745,1,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.137051161,-0.569415094,1.166,0.5,1,7102_2_0.1206_beep_sassy.mp3
7103,0.121964196,0.74,2,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.177383679,-0.605639794,1.166,0.5,1,7103_1_0.122_beep_sassy.mp3
7104,0.121964196,0.74,2,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.177383679,-0.605639794,1.166,0.5,1,7104_2_0.122_beep_sassy.mp3
7105,0.123294626,0.735,3,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.217716197,-0.641864494,1.166,0.5,1,7105_1_0.1233_beep_sassy.mp3
7106,0.123294626,0.735,3,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.217716197,-0.641864494,1.166,0.5,1,7106_2_0.1233_beep_sassy.mp3
7107,0.124618265,0.73,4,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.258048715,-0.678089194,1.166,0.5,1,7107_1_0.1246_beep_sassy.mp3
7108,0.124618265,0.73,4,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.258048715,-0.678089194,1.166,0.5,1,7108_2_0.1246_beep_sassy.mp3
7109,0.125935419,0.725,5,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.298381233,-0.714313894,1.166,0.5,1,7109_1_0.1259_beep_sassy.mp3
7110,0.125935419,0.725,5,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.298381233,-0.714313894,1.166,0.5,1,7110_2_0.1259_beep_sassy.mp3
7111,0.12724638,0.72,6,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.338713751,-0.750538593,1.166,0.5,1,7111_1_0.1272_beep_sassy.mp3
7112,0.12724638,0.72,6,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.338713751,-0.750538593,1.166,0.5,1,7112_2_0.1272_beep_sassy.mp3
7113,0.128551433,0.715,7,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.379046269,-0.786763293,1.166,0.5,1,7113_1_0.1286_beep_sassy.mp3
7114,0.128551433,0.715,7,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.379046269,-0.786763293,1.166,0.5,1,7114_2_0.1286_beep_sassy.mp3
7115,0.129850849,0.71,8,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.419378787,-0.822987993,1.166,0.5,1,7115_1_0.1299_beep_sassy.mp3
7116,0.129850849,0.71,8,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.419378787,-0.822987993,1.166,0.5,1,7116_2_0.1299_beep_sassy.mp3
7117,0.13114489,0.705,9,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.459711305,-0.859212693,1.166,0.5,1,7117_1_0.1311_beep_sassy.mp3
7118,0.13114489,0.705,9,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.459711305,-0.859212693,1.166,0.5,1,7118_2_0.1311_beep_sassy.mp3
7119,0.132433811,0.7,10,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.500043823,-0.895437393,1.166,0.5,1,7119_1_0.1324_beep_sassy.mp3
7120,0.132433811,0.7,10,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.500043823,-0.895437393,1.166,0.5,1,7120_2_0.1324_beep_sassy.mp3
7121,0.133717855,0.695,11,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.540376341,-0.931662093,1.166,0.5,1,7121_1_0.1337_beep_sassy.mp3
7122,0.133717855,0.695,11,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.540376341,-0.931662093,1.166,0.5,1,7122_2_0.1337_beep_sassy.mp3
7123,0.134997261,0.69,12,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.580708859,-0.967886792,1.166,0.5,1,7123_1_0.135_beep_sassy.mp3
7124,0.134997261,0.69,12,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.580708859,-0.967886792,1.166,0.5,1,7124_2_0.135_beep_sassy.mp3
7125,0.136272258,0.685,13,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.621041377,-1.004111492,1.166,0.5,1,7125_1_0.1363_beep_sassy.mp3
7126,0.136272258,0.685,13,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.621041377,-1.004111492,1.166,0.5,1,7126_2_0.1363_beep_sassy.mp3
7127,0.137543069,0.68,14,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.661373895,-1.040336192,1.166,0.5,1,7127_1_0.1375_beep_sassy.mp3
7128,0.137543069,0.68,14,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.661373895,-1.040336192,1.166,0.5,1,7128_2_0.1375_beep_sassy.mp3
7129,0.13880991,0.675,15,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.701706413,-1.076560892,1.166,0.5,1,7129_1_0.1388_beep_sassy.mp3
7130,0.13880991,0.675,15,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.701706413,-1.076560892,1.166,0.5,1,7130_2_0.1388_beep_sassy.mp3
7131,0.140072991,0.67,16,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.742038931,-1.112785592,1.166,0.5,1,7131_1_0.1401_beep_sassy.mp3
7132,0.140072991,0.67,16,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.742038931,-1.112785592,1.166,0.5,1,7132_2_0.1401_beep_sassy.mp3
7133,0.141332516,0.665,17,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.782371449,-1.149010292,1.166,0.5,1,7133_1_0.1413_beep_sassy.mp3
7134,0.141332516,0.665,17,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.782371449,-1.149010292,1.166,0.5,1,7134_2_0.1413_beep_sassy.mp3
7135,0.142588686,0.66,18,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.822703967,-1.185234991,1.166,0.5,1,7135_1_0.1426_beep_sassy.mp3
7136,0.142588686,0.66,18,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.822703967,-1.185234991,1.166,0.5,1,7136_2_0.1426_beep_sassy.mp3
7137,0.143841693,0.655,19,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.863036485,-1.221459691,1.166,0.5,1,7137_1_0.1438_beep_sassy.mp3
7138,0.143841693,0.655,19,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.863036485,-1.221459691,1.166,0.5,1,7138_2_0.1438_beep_sassy.mp3
7139,0.145091728,0.65,20,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.903369003,-1.257684391,1.166,0.5,1,7139_1_0.1451_beep_sassy.mp3
7140,0.145091728,0.65,20,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.903369003,-1.257684391,1.166,0.5,1,7140_2_0.1451_beep_sassy.mp3
7141,0.146338976,0.645,21,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.943701521,-1.293909091,1.166,0.5,1,7141_1_0.1463_beep_sassy.mp3
7142,0.146338976,0.645,21,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.943701521,-1.293909091,1.166,0.5,1,7142_2_0.1463_beep_sassy.mp3
7143,0.147583618,0.64,22,1,TRUE,18,sassy,1.375531339,-0.957943201,-1.984034039,-1.330133791,1.166,0.5,1,7143_1_0.1476_beep_sassy.mp3
7144,0.147583618,0.64,22,2,TRUE,18,sassy,1.375531339,-0.957943201,-1.984034039,-1.330133791,1.166,0.5,1,7144_2_0.1476_beep_sassy.mp3
7145,0.14882583,0.635,23,1,TRUE,18,sassy,1.375531339,-0.957943201,-2.024366557,-1.366358491,1.166,0.5,1,7145_1_0.1488_beep_sassy.mp3
7146,0.14882583,0.635,23,2,TRUE,18,sassy,1.375531339,-0.957943201,-2.024366557,-1.366358491,1.166,0.5,1,7146_2_0.1488_beep_sassy.mp3
7147,0.150065788,0.63,24,1,TRUE,18,sassy,1.375531339,-0.957943201,-2.064699075,-1.40258319,1.166,0.5,1,7147_1_0.1501_beep_sassy.mp3
7148,0.150065788,0.63,24,2,TRUE,18,sassy,1.375531339,-0.957943201,-2.064699075,-1.40258319,1.166,0.5,1,7148_2_0.1501_beep_sassy.mp3
7149,0.151303662,0.625,25,1,TRUE,18,sassy,1.375531339,-0.957943201,-2.105031593,-1.43880789,1.166,0.5,1,7149_1_0.1513_beep_sassy.mp3
7150,0.151303662,0.625,25,2,TRUE,18,sassy,1.375531339,-0.957943201,-2.105031593,-1.43880789,1.166,0.5,1,7150_2_0.1513_beep_sassy.mp3
7151,0.152539618,0.62,25,1,TRUE,18,sassy,1.375531339,-0.957943201,-2.145364112,-1.47503259,1.166,0.5,1,7151_1_0.1525_beep_sassy.mp3
7152,0.152539618,0.62,25,2,TRUE,18,sassy,1.375531339,-0.957943201,-2.145364112,-1.47503259,1.166,0.5,1,7152_2_0.1525_beep_sassy.mp3
7153,0.153773822,0.615,24,1,TRUE,18,sassy,1.375531339,-0.957943201,-2.18569663,-1.51125729,1.166,0.5,1,7153_1_0.1538_beep_sassy.mp3
7154,0.153773822,0.615,24,2,TRUE,18,sassy,1.375531339,-0.957943201,-2.18569663,-1.51125729,1.166,0.5,1,7154_2_0.1538_beep_sassy.mp3
7155,0.155006435,0.61,23,1,TRUE,18,sassy,1.375531339,-0.957943201,-2.226029148,-1.54748199,1.166,0.5,1,7155_1_0.155_beep_sassy.mp3
7156,0.155006435,0.61,23,2,TRUE,18,sassy,1.375531339,-0.957943201,-2.226029148,-1.54748199,1.166,0.5,1,7156_2_0.155_beep_sassy.mp3
7157,0.156237618,0.605,22,1,TRUE,18,sassy,1.375531339,-0.957943201,-2.266361666,-1.58370669,1.166,0.5,1,7157_1_0.1562_beep_sassy.mp3
7158,0.156237618,0.605,22,2,TRUE,18,sassy,1.375531339,-0.957943201,-2.266361666,-1.58370669,1.166,0.5,1,7158_2_0.1562_beep_sassy.mp3
7159,0.157467527,0.6,21,1,TRUE,18,sassy,1.375531339,-0.957943201,-2.306694184,-1.619931389,1.166,0.5,1,7159_1_0.1575_beep_sassy.mp3
7160,0.157467527,0.6,21,2,TRUE,18,sassy,1.375531339,-0.957943201,-2.306694184,-1.619931389,1.166,0.5,1,7160_2_0.1575_beep_sassy.mp3
7161,0.158696318,0.595,20,1,TRUE,18,sassy,1.375531339,-0.957943201,-2.347026702,-1.656156089,1.166,0.5,1,7161_1_0.1587_beep_sassy.mp3
7162,0.158696318,0.595,20,2,TRUE,18,sassy,1.375531339,-0.957943201,-2.347026702,-1.656156089,1.166,0.5,1,7162_2_0.1587_beep_sassy.mp3
7163,0.159924145,0.59,19,1,TRUE,18,sassy,1.375531339,-0.957943201,-2.38735922,-1.692380789,1.166,0.5,1,7163_1_0.1599_beep_sassy.mp3
7164,0.159924145,0.59,19,2,TRUE,18,sassy,1.375531339,-0.957943201,-2.38735922,-1.692380789,1.166,0.5,1,7164_2_0.1599_beep_sassy.mp3
7165,0.161151159,0.585,18,1,TRUE,18,sassy,1.375531339,-0.957943201,-2.427691738,-1.728605489,1.166,0.5,1,7165_1_0.1612_beep_sassy.mp3
